file_path,filename,segment_id,start_time,end_time,duration,side,intensity_level,aggregated_value,confidence_score,aggregation_method,data_length,mean_acceleration,std_acceleration,min_acceleration,max_acceleration,percentile_90
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk01.c3d.ontrackclassifier.joblib,L05 Walk01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0359959826649534,1.1279279173035703,mean,15001,1.0359959826649534,0.09937920238201593,0.8033654657604123,1.3392560661168567,1.1962160232188679
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk01.c3d.ontrackclassifier.joblib,L05 Walk01.c3d.ontrackclassifier.joblib,2,10.0,11.372666666666667,1.3726666666666674,right,high,1.0305320604035408,0.7920784972303545,mean,2060,1.0305320604035408,0.07071873367567133,0.8459276548005894,1.1520900704137633,1.1168705145455504
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk02.c3d.ontrackclassifier.joblib,L05 Walk02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0387249631023299,1.2956694138758678,mean,15001,1.0387249631023299,0.10870670827200096,0.8329238298352779,1.3771330042852539,1.2066027854349193
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk02.c3d.ontrackclassifier.joblib,L05 Walk02.c3d.ontrackclassifier.joblib,2,10.0,10.892666666666667,0.8926666666666669,right,low,0.9873679143849392,0.8610802987286496,mean,1340,0.9873679143849392,0.12621712784464711,0.6052227156521611,1.0844261032483218,1.0754436063274664
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk03.c3d.ontrackclassifier.joblib,L05 Walk03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,high,1.0408307890904762,1.4251076458010814,mean,15001,1.0408307890904762,0.1051736302328885,0.8365871557538221,1.3311037844954896,1.201414358035553
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Walk03.c3d.ontrackclassifier.joblib,L05 Walk03.c3d.ontrackclassifier.joblib,2,10.0,10.799333333333333,0.7993333333333332,right,high,1.0286900881513785,0.6788584909633294,mean,1200,1.0286900881513785,0.009684567730757368,1.0148860624850127,1.0528587565464933,1.045159300368736
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject01.c3d.ontrackclassifier.joblib,L05 WalkingObject01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0081249714635345,0.41478806995319684,mean,15001,1.0081249714635345,0.07147869189244002,0.7889054959058089,1.2132389327296431,1.1168256885442365
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject01.c3d.ontrackclassifier.joblib,L05 WalkingObject01.c3d.ontrackclassifier.joblib,2,10.0,13.892666666666667,3.892666666666667,right,medium,1.0082619313838377,0.4232065480365944,mean,5840,1.0082619313838377,0.07205740873434696,0.7708608405829112,1.2575703440426227,1.0830916954059433
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject02.c3d.ontrackclassifier.joblib,L05 WalkingObject02.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0084308679428307,0.4335905254528994,mean,15001,1.0084308679428307,0.07283502919870873,0.8679979121807871,1.236046202519596,1.1126087780930385
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject02.c3d.ontrackclassifier.joblib,L05 WalkingObject02.c3d.ontrackclassifier.joblib,2,10.0,12.666,2.6660000000000004,right,medium,1.0092343879520838,0.4829802708068372,mean,4000,1.0092343879520838,0.06448718642401764,0.788011763835611,1.1935978636136506,1.075409321796286
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject03.c3d.ontrackclassifier.joblib,L05 WalkingObject03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.00772362415157,0.3901185641435711,mean,15001,1.00772362415157,0.07753349476079857,0.8133446020429586,1.2799110707700452,1.125378001301016
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 WalkingObject03.c3d.ontrackclassifier.joblib,L05 WalkingObject03.c3d.ontrackclassifier.joblib,2,10.0,12.906,2.9060000000000006,right,medium,1.0102468156607145,0.4547891112337875,mean,4360,1.0102468156607145,0.04574957113368732,0.8898551041616436,1.1787376481024843,1.0520193264646176
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Writing01.c3d.ontrackclassifier.joblib,L05 Writing01.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.005116500618077,0.22986721266177,mean,15001,1.005116500618077,0.04275890010866274,0.7340447504032341,1.2193374966445727,1.0164751268698264
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Writing01.c3d.ontrackclassifier.joblib,L05 Writing01.c3d.ontrackclassifier.joblib,2,10.0,17.252666666666666,7.252666666666666,right,low,0.9905338179302743,0.6664825685930011,mean,10880,0.9905338179302743,0.10957314511477452,0.10275412519652627,1.1770920446336826,1.0178490809647796
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Writing02.c3d.ontrackclassifier.joblib,L05 Writing02.c3d.ontrackclassifier.joblib,1,0.0,9.132666666666667,9.132666666666667,right,low,0.9993818154597625,0.12262511658020232,mean,13700,0.9993818154597625,0.07990706749029655,0.295954924046146,1.19575932414075,1.0499828470837427
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Writing03.c3d.ontrackclassifier.joblib,L05 Writing03.c3d.ontrackclassifier.joblib,1,0.0,10.0,10.0,right,medium,1.0060967797560567,0.2901217631932561,mean,15001,1.0060967797560567,0.04717997792313176,0.7357833028308074,1.293102900692907,1.0338020888311512
E:\Raine\OneDrive - Imperial College London\IC\70007 Individual Project\Data\OnTrack\L05\Baseline\L05 Writing03.c3d.ontrackclassifier.joblib,L05 Writing03.c3d.ontrackclassifier.joblib,2,10.0,11.412666666666667,1.4126666666666665,right,medium,1.0042969717666177,0.17949345616826476,mean,2120,1.0042969717666177,0.002508564299446676,0.9988061811404385,1.0095320298397923,1.0075151469390062
